capture_date,GMT_capture_time,Country,Statements of Support,Threshold,Percentage,snapshot_url
2025-05-11,04:30:15,Poland,53518,36660,145.98,https://web.archive.org/web/20250511043015/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-11,04:30:15,Portugal,8371,14805,56.54,https://web.archive.org/web/20250511043015/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-11,04:30:15,Romania,12348,23265,53.08,https://web.archive.org/web/20250511043015/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-11,04:30:15,Slovakia,4974,9870,50.40,https://web.archive.org/web/20250511043015/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-11,04:30:15,Slovenia,2464,5640,43.69,https://web.archive.org/web/20250511043015/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-11,04:30:15,Spain,36260,41595,87.17,https://web.archive.org/web/20250511043015/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-11,04:30:15,Sweden,19781,14805,133.61,https://web.archive.org/web/20250511043015/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-11,04:30:15,Total number of signatories,440911,,,https://web.archive.org/web/20250511043015/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Austria,10174,13395,75.95,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Belgium,13930,14805,94.09,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Bulgaria,4601,11985,38.39,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Croatia,4166,8460,49.24,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Cyprus,566,4230,13.38,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Czechia,7427,14805,50.17,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Denmark,12039,9870,121.98,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Estonia,3037,4935,61.54,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Finland,15334,9870,155.36,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,France,49212,55695,88.36,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Germany,98098,67680,144.94,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Greece,5021,14805,33.91,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Hungary,9910,14805,66.94,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Ireland,10356,9165,113.00,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Italy,24732,53580,46.16,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Latvia,2680,5640,47.52,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Lithuania,5126,7755,66.10,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Luxembourg,947,4230,22.39,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Malta,533,4230,12.60,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Netherlands,26392,20445,129.09,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Poland,53615,36660,146.25,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Portugal,8415,14805,56.84,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Romania,12384,23265,53.23,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Slovakia,4993,9870,50.59,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Slovenia,2475,5640,43.88,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Spain,36422,41595,87.56,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Sweden,19863,14805,134.16,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-15,12:26:31,Total number of signatories,442448,,,https://web.archive.org/web/20250515122631/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Austria,10225,13395,76.33,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Belgium,14108,14805,95.29,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Bulgaria,4619,11985,38.54,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Croatia,4194,8460,49.57,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Cyprus,571,4230,13.50,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Czechia,7467,14805,50.44,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Denmark,12074,9870,122.33,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Estonia,3046,4935,61.72,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Finland,15415,9870,156.18,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,France,50097,55695,89.95,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Germany,98408,67680,145.40,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Greece,5047,14805,34.09,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Hungary,9942,14805,67.15,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Ireland,10403,9165,113.51,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Italy,24965,53580,46.59,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Latvia,2690,5640,47.70,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Lithuania,5141,7755,66.29,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Luxembourg,956,4230,22.60,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Malta,539,4230,12.74,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Netherlands,26583,20445,130.02,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Poland,53764,36660,146.66,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Portugal,8446,14805,57.05,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Romania,12434,23265,53.45,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Slovakia,5013,9870,50.79,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Slovenia,2494,5640,44.22,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Spain,36624,41595,88.05,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Sweden,20341,14805,137.39,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-20,00:18:36,Total number of signatories,445606,,,https://web.archive.org/web/20250520001836/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Austria,10225,13395,76.33,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Belgium,14108,14805,95.29,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Bulgaria,4619,11985,38.54,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Croatia,4194,8460,49.57,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Cyprus,571,4230,13.50,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Czechia,7467,14805,50.44,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Denmark,12074,9870,122.33,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Estonia,3046,4935,61.72,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Finland,15415,9870,156.18,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,France,50097,55695,89.95,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Germany,98408,67680,145.40,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Greece,5047,14805,34.09,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Hungary,9942,14805,67.15,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Ireland,10403,9165,113.51,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Italy,24965,53580,46.59,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Latvia,2690,5640,47.70,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Lithuania,5141,7755,66.29,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Luxembourg,956,4230,22.60,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Malta,539,4230,12.74,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Netherlands,26583,20445,130.02,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Poland,53764,36660,146.66,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Portugal,8446,14805,57.05,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Romania,12434,23265,53.45,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Slovakia,5013,9870,50.79,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Slovenia,2494,5640,44.22,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Spain,36624,41595,88.05,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Sweden,20341,14805,137.39,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-18,16:17:15,Total number of signatories,445606,,,https://web.archive.org/web/20250518161715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-07,11:55:04,Austria,10137,13395,75.68,https://web.archive.org/web/20250507115504/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-07,11:55:04,Belgium,13872,14805,93.70,https://web.archive.org/web/20250507115504/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2025-05-07,11:55:04,Bulgaria,4586,11985,38.26,https://web.archive.org/web/20250507115504/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
